YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FLIGHT_NUM,ORIGIN,DEST,SCHEDULED_DEP_TIME,ACTUAL_DEP_TIME,DEP_DELAY,SCHEDULED_ARR_TIME,ACTUAL_ARR_TIME,DISTANCE,ARR_DELAY,DELAY
2016,3,19,6,1633,MSP,ATL,630,626,-4,955,1013,907,18,YES
2016,3,19,6,1699,SEA,JFK,2339,2359,20,755,806,2422,11,NO
2016,3,19,6,1768,SEA,MSP,705,725,20,1221,1240,1399,19,YES
2016,3,19,6,1888,MSP,ATL,1515,1541,26,1839,1921,907,42,YES
2016,3,19,6,1991,MSP,ATL,520,525,5,844,913,907,29,YES
2016,3,19,6,2041,JFK,MSP,810,919,69,1031,1119,1029,48,YES
2016,3,18,5,2610,ATL,MSP,736,732,-4,914,900,907,-14,NO
2016,3,18,5,2795,JFK,ATL,1925,1919,-6,2210,2149,760,-21,NO
2016,3,19,6,53,MSP,DTW,1615,1611,-4,1853,1855,528,2,NO
2016,3,19,6,325,DTW,ATL,1452,1514,22,1654,1702,594,8,NO
2016,3,19,6,433,JFK,MSP,1120,1113,-7,1335,1255,1029,-40,NO
2016,3,19,6,499,JFK,SEA,700,656,-4,1019,933,2422,-46,NO
2016,3,19,6,629,ATL,DTW,910,911,1,1104,1050,594,-14,NO
2016,3,19,6,744,MSP,ATL,950,949,-1,1316,1332,907,16,YES
2016,3,19,6,858,MSP,JFK,905,915,10,1249,1257,1029,8,NO
2016,3,19,6,917,MSP,DTW,835,838,3,1114,1121,528,7,NO
2016,3,19,6,984,ATL,JFK,2050,2056,6,2319,2259,760,-20,NO
2016,3,19,6,1112,ATL,JFK,1030,1028,-2,1245,1222,760,-23,NO
2016,3,19,6,1255,SEA,ATL,1205,1215,10,1953,1939,2182,-14,NO
2016,3,20,7,1187,MSP,SEA,1745,1743,-2,1930,1914,1399,-16,NO
2016,3,20,7,1290,ATL,DTW,2215,2215,0,12,2355,594,-17,NO
2016,3,20,7,1397,MSP,SEA,1444,1436,-8,1625,1625,1399,0,NO
2016,3,20,7,1473,SEA,JFK,1120,1118,-2,1945,1932,2422,-13,NO
2016,3,18,5,856,MSP,ATL,858,855,-3,1229,1224,907,-5,NO
2016,3,18,5,902,ATL,DTW,1454,1454,0,1653,1637,594,-16,NO
2016,3,18,5,955,DTW,ATL,1345,1342,-3,1550,1524,594,-26,NO
2016,3,18,5,1081,MSP,DTW,1019,1017,-2,1259,1307,528,8,NO
2016,3,18,5,1122,ATL,MSP,1205,1221,16,1345,1400,907,15,YES
2016,3,18,5,1267,ATL,DTW,1807,1802,-5,2010,2016,594,6,NO
2016,3,18,5,1357,MSP,DTW,1735,1729,-6,2016,2010,528,-6,NO
2016,3,18,5,1453,DTW,MSP,2045,2040,-5,2145,2121,528,-24,NO
2016,3,18,5,1560,SEA,DTW,710,708,-2,1430,1416,1927,-14,NO
2016,3,18,5,1619,ATL,SEA,940,937,-3,1210,1145,2182,-25,NO
2016,3,18,5,1681,ATL,DTW,1907,1906,-1,2106,2048,594,-18,NO
2016,3,19,6,2421,SEA,ATL,1055,1055,0,1844,1821,2182,-23,NO
2016,3,19,6,2515,ATL,DTW,1650,1653,3,1849,1833,594,-16,NO
2016,3,19,6,2610,ATL,MSP,736,732,-4,912,847,907,-25,NO
2016,3,19,6,2803,JFK,ATL,1721,1828,67,2003,2047,760,44,YES
2016,3,20,7,52,DTW,MSP,829,825,-4,925,859,528,-26,NO
2016,3,20,7,281,DTW,SEA,835,835,0,1039,1014,1927,-25,NO
2016,3,20,7,423,JFK,ATL,1330,1337,7,1607,1601,760,-6,NO
2016,3,20,7,445,JFK,ATL,610,607,-3,845,826,760,-19,NO
2016,3,20,7,488,JFK,MSP,1120,1117,-3,1338,1314,1029,-24,NO
2016,3,20,7,1955,SEA,DTW,2300,2305,5,618,603,1927,-15,NO
2016,3,20,7,2032,MSP,JFK,655,654,-1,1037,1044,1029,7,NO
2016,3,20,7,2246,DTW,ATL,1626,1619,-7,1831,1807,594,-24,NO
2016,3,20,7,2329,ATL,SEA,1309,1307,-2,1532,1517,2182,-15,NO
2016,3,20,7,2350,ATL,JFK,830,828,-2,1049,1024,760,-25,NO
2016,3,20,7,2514,ATL,DTW,2055,2055,0,2255,2237,594,-18,NO
2016,3,20,7,2604,SEA,MSP,1305,1303,-2,1825,1809,1399,-16,NO
2016,3,20,7,2790,ATL,DTW,1205,1200,-5,1407,1344,594,-23,NO
2016,3,21,1,53,MSP,DTW,1545,1541,-4,1823,1810,528,-13,NO
2016,3,21,1,300,SEA,ATL,1205,1204,-1,1955,1936,2182,-19,NO
2016,3,21,1,2334,DTW,SEA,1215,1213,-2,1415,1405,1927,-10,NO
2016,3,21,1,2418,MSP,SEA,710,708,-2,854,849,1399,-5,NO
2016,3,21,1,2515,ATL,DTW,1650,1650,0,1851,1849,594,-2,NO
2016,3,21,1,2610,ATL,MSP,736,735,-1,914,918,907,4,NO
2016,3,21,1,2795,JFK,ATL,1925,2101,96,2210,2338,760,88,YES
2016,3,21,1,426,JFK,MSP,805,833,28,1030,1031,1029,1,NO
2016,3,21,1,485,JFK,SEA,1600,1605,5,1921,1923,2422,2,NO
2016,3,21,1,588,SEA,MSP,1126,1123,-3,1647,1628,1399,-19,NO
2016,3,21,1,630,DTW,ATL,1737,1745,8,1943,1920,594,-23,NO
2016,3,21,1,748,ATL,DTW,1050,1044,-6,1248,1247,594,-1,NO
2016,3,21,1,858,MSP,JFK,905,903,-2,1250,1232,1029,-18,NO
2016,3,21,1,902,ATL,DTW,1454,1451,-3,1653,1644,594,-9,NO
2016,3,21,1,952,ATL,SEA,1515,1518,3,1738,1739,2182,1,NO
2016,3,21,1,984,ATL,JFK,2050,2050,0,2321,2314,760,-7,NO
2016,3,21,1,1112,ATL,JFK,1030,1028,-2,1246,1232,760,-14,NO
2016,3,21,1,1231,ATL,DTW,1341,1337,-4,1541,1536,594,-5,NO
2016,3,21,1,1355,DTW,ATL,1205,1202,-3,1415,1340,594,-35,NO
2016,3,21,1,1434,MSP,SEA,910,907,-3,1051,1041,1399,-10,NO
2016,3,22,2,1815,ATL,MSP,1345,1341,-4,1531,1509,907,-22,NO
2016,3,22,2,1955,SEA,DTW,2300,2313,13,618,620,1927,2,NO
2016,3,22,2,2005,ATL,DTW,725,720,-5,917,913,594,-4,NO
2016,3,22,2,2246,DTW,ATL,1626,1624,-2,1831,1811,594,-20,NO
2016,3,20,7,1549,MSP,ATL,1734,1732,-2,2110,2044,907,-26,NO
2016,3,20,7,1598,SEA,ATL,630,631,1,1418,1408,2182,-10,NO
2016,3,20,7,1650,DTW,MSP,710,718,8,812,753,528,-19,NO
2016,3,20,7,1740,SEA,MSP,845,837,-8,1403,1414,1399,11,NO
2016,3,20,7,1850,DTW,ATL,959,1010,11,1159,1205,594,6,NO
2016,3,21,1,1473,SEA,JFK,1120,1121,1,1945,1920,2422,-25,NO
2016,3,21,1,1566,SEA,JFK,740,740,0,1559,1537,2422,-22,NO
2016,3,21,1,1640,DTW,ATL,720,721,1,927,911,594,-16,NO
2016,3,21,1,1699,SEA,JFK,2339,25,46,757,821,2422,24,YES
2016,3,21,1,1768,SEA,MSP,705,711,6,1224,1215,1399,-9,NO
2016,3,21,1,1850,DTW,ATL,959,953,-6,1159,1136,594,-23,NO
2016,3,21,1,1955,SEA,DTW,2300,2255,-5,618,545,1927,-33,NO
2016,3,21,1,2005,ATL,DTW,725,724,-1,917,908,594,-9,NO
2016,3,21,1,2188,SEA,ATL,2300,2305,5,642,624,2182,-18,NO
2016,3,21,1,2283,DTW,ATL,615,611,-4,823,752,594,-31,NO
2016,3,23,3,1397,MSP,SEA,1444,1529,45,1625,1825,1399,120,YES
2016,3,22,2,52,DTW,MSP,829,824,-5,928,918,528,-10,NO
2016,3,22,2,281,DTW,SEA,835,827,-8,1039,1043,1927,4,NO
2016,3,22,2,425,JFK,ATL,1559,1621,22,1840,1830,760,-10,NO
2016,3,22,2,485,JFK,SEA,1600,1606,6,1921,1919,2422,-2,NO
2016,3,22,2,588,SEA,MSP,1126,1126,0,1647,1651,1399,4,NO
2016,3,22,2,630,DTW,ATL,1737,1734,-3,1943,1925,594,-18,NO
2016,3,22,2,748,ATL,DTW,1050,1047,-3,1248,1245,594,-3,NO
2016,3,22,2,858,MSP,JFK,905,906,1,1250,1233,1029,-17,NO
2016,3,22,2,917,MSP,DTW,835,848,13,1116,1116,528,0,NO
2016,3,22,2,2803,JFK,ATL,1721,1720,-1,2007,1941,760,-26,NO
2016,3,23,3,53,MSP,DTW,1545,1553,8,1823,1913,528,50,YES
2016,3,23,3,300,SEA,ATL,1205,1204,-1,1955,1949,2182,-6,NO
2016,3,23,3,438,JFK,ATL,610,606,-4,845,823,760,-22,NO
2016,3,23,3,485,JFK,SEA,1600,1557,-3,1921,1911,2422,-10,NO
2016,3,23,3,588,SEA,MSP,1126,1132,6,1647,1656,1399,9,NO
2016,3,23,3,630,DTW,ATL,1737,1747,10,1943,1939,594,-4,NO
2016,3,23,3,748,ATL,DTW,1050,1047,-3,1248,1232,594,-16,NO
2016,3,23,3,858,MSP,JFK,905,907,2,1250,1244,1029,-6,NO
2016,3,23,3,917,MSP,DTW,835,833,-2,1116,1104,528,-12,NO
2016,3,23,3,963,ATL,MSP,1050,1054,4,1230,1232,907,2,NO
2016,3,23,3,1096,DTW,MSP,1205,1203,-2,1302,1258,528,-4,NO
2016,3,23,3,1187,MSP,SEA,1745,1849,64,1930,2106,1399,96,YES
2016,3,23,3,1290,ATL,DTW,2215,2214,-1,12,2355,594,-17,NO
2016,3,24,4,856,MSP,ATL,858,954,56,1229,1322,907,53,YES
2016,3,22,2,2334,DTW,SEA,1215,1207,-8,1415,1356,1927,-19,NO
2016,3,22,2,2418,MSP,SEA,710,701,-9,854,852,1399,-2,NO
2016,3,22,2,2515,ATL,DTW,1650,1645,-5,1851,1841,594,-10,NO
2016,3,22,2,2610,ATL,MSP,736,741,5,914,914,907,0,NO
2016,3,23,3,2246,DTW,ATL,1626,1623,-3,1831,1814,594,-17,NO
2016,3,23,3,2329,ATL,SEA,1309,1306,-3,1532,1518,2182,-14,NO
2016,3,23,3,2350,ATL,JFK,830,828,-2,1049,1037,760,-12,NO
2016,3,23,3,2468,DTW,MSP,1350,1359,9,1443,1448,528,5,NO
2016,3,23,3,2576,MSP,ATL,1620,1620,0,1952,2025,907,33,YES
2016,3,23,3,2633,DTW,MSP,829,828,-1,928,910,528,-18,NO
2016,3,23,3,2803,JFK,ATL,1721,1719,-2,2007,1930,760,-37,NO
2016,3,24,4,87,DTW,MSP,1545,1544,-1,1645,1631,528,-14,NO
2016,3,24,4,300,SEA,ATL,1205,1205,0,1955,2320,2182,,NO
2016,3,24,4,426,JFK,MSP,805,812,7,1030,1021,1029,-9,NO
2016,3,24,4,485,JFK,SEA,1600,1605,5,1921,1919,2422,-2,NO
2016,3,24,4,557,MSP,DTW,635,630,-5,918,912,528,-6,NO
2016,3,24,4,629,ATL,DTW,910,916,6,1106,1100,594,-6,NO
2016,3,24,4,630,DTW,ATL,1737,1737,0,1943,2322,594,,NO
2016,3,24,4,748,ATL,DTW,1050,1048,-2,1248,1229,594,-19,NO
2016,3,24,4,1734,MSP,DTW,1145,1138,-7,1426,1429,528,3,NO
2016,3,20,7,589,MSP,SEA,1115,1112,-3,1256,1233,1399,-23,NO
2016,3,20,7,663,ATL,JFK,1745,1744,-1,2013,1950,760,-23,NO
2016,3,20,7,784,ATL,MSP,830,829,-1,1015,956,907,-19,NO
2016,3,20,7,888,ATL,MSP,1930,1926,-4,2113,2101,907,-12,NO
2016,3,20,7,946,ATL,MSP,2205,2212,7,2344,2348,907,4,NO
2016,3,20,7,984,ATL,JFK,2050,2048,-2,2321,2304,760,-17,NO
2016,3,20,7,1112,ATL,JFK,1030,1029,-1,1245,1221,760,-24,NO
2016,3,22,2,963,ATL,MSP,1050,1048,-2,1230,1226,907,-4,NO
2016,3,22,2,1096,DTW,MSP,1205,1159,-6,1302,1255,528,-7,NO
2016,3,22,2,1187,MSP,SEA,1745,1740,-5,1930,1919,1399,-11,NO
2016,3,22,2,1290,ATL,DTW,2215,2210,-5,12,2,594,-10,NO
2016,3,22,2,1397,MSP,SEA,1444,1443,-1,1625,1618,1399,-7,NO
2016,3,22,2,1473,SEA,JFK,1120,1130,10,1945,1921,2422,-24,NO
2016,3,22,2,1566,SEA,JFK,740,741,1,1559,1538,2422,-21,NO
2016,3,22,2,1649,DTW,MSP,1005,1003,-2,1104,1056,528,-8,NO
2016,3,22,2,1700,SEA,MSP,35,32,-3,550,537,1399,-13,NO
2016,3,25,5,1955,SEA,DTW,2300,2259,-1,618,604,1927,-14,NO
2016,3,25,5,2005,ATL,DTW,725,724,-1,917,912,594,-5,NO
2016,3,24,4,882,SEA,MSP,1520,1516,-4,2037,2022,1399,-15,NO
2016,3,24,4,923,DTW,MSP,1730,1724,-6,1830,1757,528,-33,NO
2016,3,24,4,979,DTW,ATL,1906,1909,3,2113,2156,594,43,YES
2016,3,24,4,1107,ATL,SEA,1932,2021,49,2205,2248,2182,43,YES
2016,3,24,4,1227,MSP,DTW,1944,1940,-4,2223,2227,528,4,NO
2016,3,24,4,1328,DTW,JFK,2040,2118,38,2234,2335,509,61,YES
2016,3,24,4,1419,DTW,ATL,2035,2057,22,2234,2316,594,42,YES
2016,3,24,4,1513,MSP,ATL,730,727,-3,1101,1057,907,-4,NO
2016,3,24,4,1578,ATL,SEA,824,831,7,1051,1051,2182,0,NO
2016,3,24,4,1649,DTW,MSP,1005,1119,74,1104,1202,528,58,YES
2016,3,25,5,1231,ATL,DTW,1341,1342,1,1541,1525,594,-16,NO
2016,3,25,5,1355,DTW,ATL,1205,1200,-5,1415,1346,594,-29,NO
2016,3,25,5,1434,MSP,SEA,910,913,3,1051,1044,1399,-7,NO
2016,3,25,5,1549,MSP,ATL,1734,1730,-4,2110,2049,907,-21,NO
2016,3,25,5,1598,SEA,ATL,630,630,0,1418,1359,2182,-19,NO
2016,3,25,5,1650,DTW,MSP,710,706,-4,812,751,528,-21,NO
2016,3,23,3,1419,DTW,ATL,2035,2043,8,2234,2232,594,-2,NO
2016,3,23,3,1513,MSP,ATL,730,724,-6,1101,1052,907,-9,NO
2016,3,23,3,1578,ATL,SEA,824,905,41,1051,1120,2182,29,YES
2016,3,23,3,1649,DTW,MSP,1005,1004,-1,1104,1101,528,-3,NO
2016,3,23,3,1700,SEA,MSP,35,37,2,550,538,1399,-12,NO
2016,3,23,3,1805,SEA,DTW,939,936,-3,1655,1644,1927,-11,NO
2016,3,23,3,1888,MSP,ATL,1515,1515,0,1840,1907,907,27,YES
2016,3,23,3,1991,MSP,ATL,520,514,-6,846,838,907,-8,NO
2016,3,23,3,2074,ATL,MSP,1800,1758,-2,1943,1924,907,-19,NO
2016,3,24,4,2576,MSP,ATL,1620,1617,-3,1952,2335,907,,NO
2016,3,24,4,2604,SEA,MSP,1305,1310,5,1825,1816,1399,-9,NO
2016,3,24,4,2795,JFK,ATL,1925,2051,86,2210,2331,760,81,YES
2016,3,24,4,2835,JFK,SEA,1910,1910,0,2231,2159,2422,-32,NO
2016,3,25,5,87,DTW,MSP,1545,1544,-1,1645,1628,528,-17,NO
2016,3,25,5,423,JFK,ATL,1330,1537,127,1607,1817,760,130,YES
2016,3,25,5,451,JFK,ATL,829,852,23,1115,1131,760,16,YES
2016,3,25,5,498,JFK,SEA,2030,2025,-5,2353,2335,2422,-18,NO
2016,3,25,5,589,MSP,SEA,1115,1112,-3,1256,1231,1399,-25,NO
2016,3,25,5,663,ATL,JFK,1745,1807,22,2013,2006,760,-7,NO
2016,3,25,5,748,ATL,DTW,1050,1046,-4,1248,1242,594,-6,NO
2016,3,25,5,858,MSP,JFK,905,1129,144,1250,1457,1029,127,YES
2016,3,24,4,1850,DTW,ATL,959,1007,8,1159,1215,594,16,YES
2016,3,24,4,1955,SEA,DTW,2300,2257,-3,618,557,1927,-21,NO
2016,3,24,4,2005,ATL,DTW,725,724,-1,917,913,594,-4,NO
2016,3,24,4,2188,SEA,ATL,2300,2354,54,642,723,2182,41,YES
2016,3,24,4,2283,DTW,ATL,615,613,-2,823,808,594,-15,NO
2016,3,24,4,2336,ATL,JFK,1515,1540,25,1740,1826,760,46,YES
2016,3,24,4,2424,ATL,SEA,1105,1101,-4,1337,1329,2182,-8,NO
2016,3,26,6,1633,MSP,ATL,630,626,-4,955,945,907,-10,NO
2016,3,26,6,1699,SEA,JFK,2339,2336,-3,755,729,2422,-26,NO
2016,3,26,6,1768,SEA,MSP,705,657,-8,1221,1155,1399,-26,NO
2016,3,26,6,1893,DTW,ATL,826,839,13,1028,1041,594,13,NO
2016,3,26,6,1999,MSP,ATL,1315,1312,-3,1644,1636,907,-8,NO
2016,3,26,6,2065,MSP,ATL,1932,1927,-5,2300,2246,907,-14,NO
2016,3,26,6,2246,DTW,ATL,1630,1706,36,1833,1906,594,33,YES
2016,3,26,6,2329,ATL,SEA,1309,1306,-3,1526,1521,2182,-5,NO
2016,3,26,6,2368,SEA,DTW,1351,1349,-2,2108,2059,1927,-9,NO
2016,3,26,6,2468,DTW,MSP,1350,1346,-4,1442,1439,528,-3,NO
2016,3,5,6,1473,SEA,JFK,1130,1136,6,1952,1941,2422,-11,NO
2016,3,5,6,2790,ATL,DTW,1205,1206,1,1405,1411,594,6,NO
2016,3,5,6,2825,JFK,ATL,1925,1916,-9,2207,2133,760,-34,NO
2016,3,6,7,87,DTW,MSP,1545,1543,-2,1645,1633,528,-12,NO
2016,3,6,7,423,JFK,ATL,1330,1330,0,1607,1543,760,-24,NO
2016,3,6,7,460,JFK,SEA,1910,1921,11,2231,2158,2422,-33,NO
2016,3,6,7,488,JFK,MSP,1120,1115,-5,1338,1323,1029,-15,NO
2016,3,6,7,588,SEA,MSP,1126,1124,-2,1647,1634,1399,-13,NO
2016,3,6,7,630,DTW,ATL,1737,1737,0,1943,1929,594,-14,NO
2016,3,6,7,748,ATL,DTW,1050,1048,-2,1248,1253,594,5,NO
2016,3,6,7,856,MSP,ATL,858,859,1,1229,1215,907,-14,NO
2016,3,6,7,902,ATL,DTW,1454,1453,-1,1653,1650,594,-3,NO
2016,3,6,7,955,DTW,ATL,1345,1353,8,1550,1536,594,-14,NO
2016,3,6,7,1081,MSP,DTW,1019,1016,-3,1259,1249,528,-10,NO
2016,3,6,7,1122,ATL,MSP,1205,1229,24,1345,1357,907,12,NO
2016,3,6,7,1267,ATL,DTW,1816,1824,8,2017,2013,594,-4,NO
2016,3,27,7,1434,MSP,SEA,910,910,0,1051,1038,1399,-13,NO
2016,3,27,7,1549,MSP,ATL,1734,1730,-4,2110,2053,907,-17,NO
2016,3,27,7,1598,SEA,ATL,630,628,-2,1418,1355,2182,-23,NO
2016,3,27,7,1650,DTW,MSP,710,705,-5,812,806,528,-6,NO
2016,3,27,7,1740,SEA,MSP,845,845,0,1403,1356,1399,-7,NO
2016,3,25,5,1805,SEA,DTW,939,935,-4,1655,1637,1927,-18,NO
2016,3,25,5,1888,MSP,ATL,1515,1512,-3,1840,1834,907,-6,NO
2016,3,26,6,325,DTW,ATL,1452,1450,-2,1654,1642,594,-12,NO
2016,3,26,6,433,JFK,MSP,1120,1127,7,1335,1346,1029,11,NO
2016,3,26,6,485,JFK,SEA,1600,1555,-5,1917,1837,2422,-40,NO
2016,3,26,6,621,ATL,SEA,1630,1630,0,1900,1829,2182,-31,NO
2016,3,26,6,744,MSP,ATL,950,946,-4,1316,1312,907,-4,NO
2016,3,26,6,857,ATL,SEA,730,727,-3,957,932,2182,-25,NO
2016,3,26,6,888,ATL,MSP,1930,2010,40,2110,2135,907,25,YES
2016,3,26,6,955,DTW,ATL,1345,1341,-4,1545,1539,594,-6,NO
2016,3,26,6,1107,ATL,SEA,1932,1930,-2,2202,2134,2182,-28,NO
2016,3,26,6,1255,SEA,ATL,1205,1205,0,1953,1934,2182,-19,NO
2016,3,26,6,1355,DTW,ATL,1205,1208,3,1412,1424,594,12,NO
2016,3,26,6,1462,ATL,MSP,1050,1044,-6,1229,1231,907,2,NO
2016,3,26,6,1560,SEA,DTW,710,704,-6,1428,1416,1927,-12,NO
2016,3,28,1,1734,MSP,DTW,1145,1142,-3,1426,1421,528,-5,NO
2016,3,28,1,1812,DTW,SEA,2004,2002,-2,2205,2146,1927,-19,NO
2016,3,28,1,1893,DTW,ATL,826,825,-1,1031,1021,594,-10,NO
2016,3,28,1,1999,MSP,ATL,1315,1309,-6,1647,1623,907,-24,NO
2016,3,25,5,2246,DTW,ATL,1626,1627,1,1831,1818,594,-13,NO
2016,3,25,5,2299,SEA,JFK,50,46,-4,908,856,2422,-12,NO
2016,3,25,5,2336,ATL,JFK,1515,1517,2,1740,1725,760,-15,NO
2016,3,25,5,2424,ATL,SEA,1105,1104,-1,1334,1309,2182,-25,NO
2016,3,25,5,2536,MSP,SEA,1929,1954,25,2114,2117,1399,3,NO
2016,3,25,5,2644,ATL,MSP,1500,1457,-3,1638,1615,907,-23,NO
2016,3,25,5,2814,SEA,ATL,1442,1451,9,2229,2217,2182,-12,NO
2016,3,26,6,87,DTW,MSP,1545,1543,-2,1644,1633,528,-11,NO
2016,3,27,7,2329,ATL,SEA,1309,1306,-3,1532,1514,2182,-18,NO
2016,3,27,7,2350,ATL,JFK,830,828,-2,1049,1026,760,-23,NO
2016,3,27,7,2515,ATL,DTW,1650,1723,33,1851,1913,594,22,YES
2016,3,27,7,2610,ATL,MSP,736,733,-3,914,855,907,-19,NO
2016,3,27,7,2790,ATL,DTW,1205,1205,0,1407,1346,594,-21,NO
2016,3,28,1,16,SEA,ATL,1040,1038,-2,1831,1812,2182,-19,NO
2016,3,28,1,220,JFK,ATL,1925,2019,54,2210,2248,760,38,YES
2016,3,28,1,420,ATL,JFK,1205,1207,2,1427,1418,760,-9,NO
2016,3,28,1,438,JFK,ATL,610,607,-3,845,849,760,4,NO
2016,3,28,1,490,JFK,ATL,1721,1721,0,2007,2012,760,5,NO
2016,3,28,1,589,MSP,SEA,1115,1112,-3,1256,1236,1399,-20,NO
2016,3,26,6,2514,ATL,DTW,2055,2116,21,2253,2259,594,6,NO
2016,3,26,6,2610,ATL,MSP,736,735,-1,912,856,907,-16,NO
2016,3,26,6,2803,JFK,SEA,1910,1904,-6,2228,2156,2422,-32,NO
2016,3,28,1,858,MSP,JFK,905,905,0,1250,1240,1029,-10,NO
2016,3,28,1,917,MSP,DTW,835,902,27,1116,1145,528,29,YES
2016,3,28,1,979,DTW,ATL,1906,1922,16,2113,2121,594,8,NO
2016,3,28,1,1096,DTW,MSP,1205,1204,-1,1302,1254,528,-8,NO
2016,3,28,1,1187,MSP,SEA,1745,1740,-5,1930,1917,1399,-13,NO
2016,3,28,1,1290,ATL,DTW,2215,2209,-6,12,3,594,-9,NO
2016,3,28,1,1397,MSP,SEA,1444,1443,-1,1625,1611,1399,-14,NO
2016,3,28,1,1513,MSP,ATL,730,729,-1,1101,1057,907,-4,NO
2016,3,28,1,1578,ATL,SEA,824,824,0,1051,1044,2182,-7,NO
2016,3,28,1,1649,DTW,MSP,1005,1003,-2,1104,1054,528,-10,NO
2016,3,28,1,1700,SEA,MSP,35,27,-8,550,530,1399,-20,NO
2016,3,29,2,1355,DTW,ATL,1205,1204,-1,1415,1350,594,-25,NO
2016,3,29,2,1453,DTW,MSP,2045,2116,31,2145,2204,528,19,YES
2016,3,29,2,1566,SEA,JFK,740,739,-1,1559,1550,2422,-9,NO
2016,3,27,7,1805,SEA,DTW,1150,1143,-7,1906,1854,1927,-12,NO
2016,3,27,7,1888,MSP,ATL,1515,1509,-6,1840,1843,907,3,NO
2016,3,27,7,1975,MSP,ATL,1115,1110,-5,1439,1441,907,2,NO
2016,3,27,7,2032,MSP,JFK,655,649,-6,1037,1009,1029,-28,NO
2016,3,28,1,2604,SEA,MSP,1305,1304,-1,1825,1824,1399,-1,NO
2016,3,28,1,2644,ATL,MSP,1500,1458,-2,1638,1637,907,-1,NO
2016,3,28,1,2814,SEA,ATL,1442,1459,17,2227,2231,2182,4,NO
2016,3,29,2,53,MSP,DTW,1545,1543,-2,1823,1809,528,-14,NO
2016,3,29,2,300,SEA,ATL,1205,1203,-2,1955,1953,2182,-2,NO
2016,3,29,2,425,JFK,ATL,1559,1558,-1,1840,1833,760,-7,NO
2016,3,29,2,485,JFK,SEA,1600,1814,134,1921,2107,2422,106,YES
2016,3,29,2,557,MSP,DTW,635,630,-5,918,906,528,-12,NO
2016,3,29,2,629,ATL,DTW,910,927,17,1106,1118,594,12,NO
2016,3,29,2,748,ATL,DTW,1050,1050,0,1248,1245,594,-3,NO
2016,3,29,2,858,MSP,JFK,905,903,-2,1250,1227,1029,-23,NO
2016,3,29,2,917,MSP,DTW,835,832,-3,1116,1106,528,-10,NO
2016,3,29,2,963,ATL,MSP,1050,1050,0,1230,1230,907,0,NO
2016,3,29,2,1081,MSP,DTW,1019,1012,-7,1259,1240,528,-19,NO
2016,3,29,2,1187,MSP,SEA,1745,1744,-1,1930,1908,1399,-22,NO
2016,3,30,3,744,MSP,ATL,958,949,-9,1326,1310,907,-16,NO
2016,3,29,2,1650,DTW,MSP,710,710,0,812,815,528,3,NO
2016,3,29,2,1734,MSP,DTW,1145,1140,-5,1426,1409,528,-17,NO
2016,3,29,2,1812,DTW,SEA,2004,2004,0,2205,2131,1927,-34,NO
2016,3,29,2,1893,DTW,ATL,826,829,3,1031,1045,594,14,NO
2016,3,29,2,1999,MSP,ATL,1315,1310,-5,1647,1635,907,-12,NO
2016,3,30,3,1598,SEA,ATL,630,627,-3,1418,1413,2182,-5,NO
2016,3,30,3,1650,DTW,MSP,710,709,-1,812,826,528,14,NO
2016,3,30,3,1734,MSP,DTW,1150,1145,-5,1431,1416,528,-15,NO
2016,3,30,3,1812,DTW,SEA,2004,2004,0,2205,2215,1927,10,NO
2016,3,30,3,1893,DTW,ATL,826,817,-9,1031,1012,594,-19,NO
2016,3,30,3,1999,MSP,ATL,1315,1312,-3,1647,1632,907,-15,NO
2016,3,30,3,2114,JFK,DTW,910,953,43,1126,1147,509,21,YES
2016,3,30,3,2283,DTW,ATL,615,611,-4,823,801,594,-22,NO
2016,3,30,3,2336,ATL,JFK,1515,1511,-4,1740,1731,760,-9,NO
2016,3,31,4,1919,ATL,MSP,2105,2105,0,2254,2244,907,-10,NO
2016,3,31,4,2005,ATL,DTW,725,739,14,917,930,594,13,NO
2016,3,30,3,858,MSP,JFK,905,859,-6,1250,1228,1029,-22,NO
2016,3,30,3,917,MSP,DTW,835,829,-6,1116,1100,528,-16,NO
2016,3,30,3,963,ATL,MSP,1050,1048,-2,1230,1214,907,-16,NO
2016,3,30,3,1081,MSP,DTW,1019,1011,-8,1259,1250,528,-9,NO
2016,3,30,3,1122,ATL,MSP,1205,1200,-5,1345,1324,907,-21,NO
2016,3,30,3,1267,ATL,DTW,1807,1803,-4,2010,2008,594,-2,NO
2016,3,30,3,1357,MSP,DTW,1735,1746,11,2016,2025,528,9,NO
2016,3,30,3,1473,SEA,JFK,1120,1119,-1,1945,1933,2422,-12,NO
2016,3,30,3,1566,SEA,JFK,740,734,-6,1559,1554,2422,-5,NO
2016,3,31,4,1231,ATL,DTW,1341,1405,24,1541,1602,594,21,YES
2016,3,31,4,1355,DTW,ATL,1205,1201,-4,1415,1416,594,1,NO
2016,3,31,4,1453,DTW,MSP,2045,2039,-6,2145,2139,528,-6,NO
2016,3,31,4,1560,SEA,DTW,710,704,-6,1430,1424,1927,-6,NO
2016,3,31,4,1619,ATL,SEA,940,936,-4,1210,1134,2182,-36,NO
2016,3,31,4,1681,ATL,DTW,1907,1957,50,2106,2152,594,46,YES
